Epoch,Mean_Loss,Mean_Accuracy,Median_Loss,Median_Accuracy,Knn_Loss,Knn_Accuracy
68,0.6139093985160192,0.5680174231529236,0.5988024670717328,0.6083700656890869,0.5963864220205204,0.5257819890975952
69,0.5974170480125635,0.5372165441513062,0.6327745481285938,0.4748188257217407,0.6213575161473696,0.588677167892456
70,0.671514145741167,0.5913002490997314,0.6135097394386927,0.5936093926429749,0.5919719881327578,0.5631529688835144
71,0.666908352989559,0.4737827181816101,0.6425121940614641,0.5821617841720581,0.603567150674125,0.5605283379554749
72,0.6380379966987196,0.5767847895622253,0.6181754241156023,0.5367240905761719,0.6609018799639488,0.5761914253234863
73,0.6167387358208959,0.5052615404129028,0.6025670131509618,0.5657700300216675,0.6046610124582468,0.4924657940864563
74,0.6324348415053168,0.5628445148468018,0.6036350947710895,0.5370630025863647,0.6129736466001171,0.5083732008934021
75,0.6062326194473016,0.5810389518737793,0.6037924663965092,0.5878723859786987,0.5846274070037428,0.5926309823989868
76,0.6481651157833809,0.5843366384506226,0.6220171244800553,0.5896749496459961,0.646679811583933,0.5000618696212769
77,0.7176553896924321,0.42957425117492676,0.616285597169122,0.5640541315078735,0.6188842260329298,0.3837427496910095
78,0.6226030680560326,0.5423067808151245,0.6203318581331608,0.5554924607276917,0.6141013278402099,0.5921551585197449
79,0.6219870431940685,0.589103102684021,0.6292376801256061,0.571891725063324,0.5843388718921084,0.5280544757843018
80,0.6804854660764221,0.5194258689880371,0.6384840639986733,0.5840548276901245,0.5823700066453726,0.5330559015274048
81,0.6056501181550729,0.5478399991989136,0.624926940184231,0.5855462551116943,0.579297379005787,0.5693401098251343
82,0.5973943303259768,0.585243284702301,0.6262278398571088,0.5287840366363525,0.6090245302333388,0.5471804141998291
83,0.6082886846721635,0.5382100343704224,0.6132155935200609,0.5343592166900635,0.5806045033788496,0.5925112962722778
84,0.6338677471575811,0.5861009359359741,0.5945529235425846,0.5625095963478088,0.5813411763587664,0.5865713953971863
85,0.6242739324883897,0.5262247323989868,0.6094905508812084,0.5327284932136536,0.6221537035565043,0.5636671185493469
86,0.6287111929913823,0.5713843107223511,0.5924652070962182,0.5735223889350891,0.6030790563239607,0.5725584030151367
87,0.619661243791266,0.590774655342102,0.6052747851656389,0.593828558921814,0.5949786395527595,0.5831900835037231
88,0.6613696850547495,0.5605253577232361,0.6033420217360637,0.5835802555084229,0.6083615179671797,0.5916494131088257
89,0.6625676651795706,0.5954742431640625,0.6071565616731496,0.5823670625686646,0.6269716070603955,0.5887883901596069
90,0.6064590975757718,0.5911669731140137,0.6026155375695044,0.5712229013442993,0.5950532244850498,0.5478075742721558
91,0.6469539048135743,0.5423595905303955,0.5986691310193187,0.5945194959640503,0.579622223164684,0.5902832746505737
92,0.604608655091404,0.5842125415802002,0.6132331088531849,0.5457587242126465,0.6064511521380077,0.5804260969161987
93,0.6108622839746549,0.5880162715911865,0.6175718665585037,0.5815609693527222,0.5882113112728725,0.588630199432373
94,0.5987936775813731,0.5546175241470337,0.5993753386329311,0.5883625745773315,0.6052493004835853,0.4804069399833679
95,0.5984934122525445,0.5947898626327515,0.597785884904307,0.5968384742736816,0.6281869722198147,0.581804633140564
96,0.6289140150066495,0.5859131813049316,0.5971354090197142,0.5850452780723572,0.5943623952163283,0.5967330932617188
97,0.6497150857088178,0.5838186144828796,0.6308128577332164,0.5881050825119019,0.5911594070205393,0.5024438500404358
98,0.6165110030493071,0.5972273349761963,0.6166961589293887,0.590255618095398,0.5962724796561307,0.580236554145813
99,0.6116321525832479,0.5667818784713745,0.6152917027126911,0.5857614874839783,0.5898645407007647,0.5872500538825989
