Epoch,Loss,Test_Accuracy
500,6.639196872711182,0.051344454288482666
501,6.634500503540039,0.052011966705322266
502,6.6297783851623535,0.05268043279647827
503,6.625087738037109,0.053352415561676025
504,6.6203789710998535,0.054016053676605225
505,6.615684986114502,0.054692089557647705
506,6.610965728759766,0.055361270904541016
507,6.60626220703125,0.056034624576568604
508,6.601530075073242,0.05670464038848877
509,6.596837997436523,0.057375311851501465
510,6.592097759246826,0.05804866552352905
511,6.587369441986084,0.05872166156768799
512,6.582643508911133,0.05939376354217529
513,6.577922344207764,0.060071587562561035
514,6.573178768157959,0.060744524002075195
515,6.56843376159668,0.0614200234413147
516,6.563704967498779,0.062092483043670654
517,6.5589752197265625,0.06276494264602661
518,6.554234027862549,0.06344062089920044
519,6.549534797668457,0.06411659717559814
520,6.544785022735596,0.06478959321975708
521,6.540053844451904,0.06546080112457275
522,6.535294055938721,0.06613820791244507
523,6.5305633544921875,0.06681281328201294
524,6.525833606719971,0.0674889087677002
525,6.5210862159729,0.06816405057907104
526,6.516307830810547,0.06884276866912842
527,6.511561393737793,0.06952446699142456
528,6.5067973136901855,0.0701974630355835
529,6.502047061920166,0.07087469100952148
530,6.497302055358887,0.07154345512390137
531,6.49258279800415,0.0722241997718811
532,6.487838268280029,0.07290256023406982
533,6.483055591583252,0.07357704639434814
534,6.478312969207764,0.07425934076309204
535,6.4735188484191895,0.07493501901626587
536,6.468792915344238,0.07561749219894409
537,6.464021682739258,0.07629036903381348
538,6.459271430969238,0.07696634531021118
539,6.454527378082275,0.07764148712158203
540,6.449789047241211,0.0783270001411438
541,6.444995880126953,0.0790022611618042
542,6.440212249755859,0.07968276739120483
543,6.4354023933410645,0.0803682804107666
544,6.430639743804932,0.081046462059021
545,6.425874710083008,0.0817221999168396
546,6.4211106300354,0.08240300416946411
547,6.416340351104736,0.0830797553062439
548,6.411587715148926,0.08376193046569824
549,6.40682315826416,0.08444428443908691
550,6.402010440826416,0.08512401580810547
551,6.3972368240356445,0.08580297231674194
552,6.392453193664551,0.08648574352264404
553,6.38765811920166,0.08716684579849243
554,6.382897853851318,0.0878450870513916
555,6.378121376037598,0.08853292465209961
556,6.373284339904785,0.08921080827713013
557,6.3685126304626465,0.08989197015762329
558,6.363741397857666,0.09057074785232544
559,6.358974456787109,0.09125423431396484
560,6.354193210601807,0.09193593263626099
561,6.34941291809082,0.09261608123779297
562,6.344610214233398,0.09330463409423828
563,6.339776992797852,0.09398353099822998
564,6.335005283355713,0.09466820955276489
565,6.330207347869873,0.09535413980484009
566,6.325376987457275,0.09603601694107056
567,6.320593357086182,0.09671783447265625
568,6.315814971923828,0.09740501642227173
569,6.311009407043457,0.09808135032653809
570,6.3062286376953125,0.098763108253479
571,6.3014235496521,0.09945136308670044
572,6.296624660491943,0.10013532638549805
573,6.291811466217041,0.10081690549850464
574,6.287013053894043,0.10150068998336792
575,6.282231330871582,0.10219168663024902
576,6.277386665344238,0.10287553071975708
577,6.2725749015808105,0.10355836153030396
578,6.267772197723389,0.10424655675888062
579,6.262951850891113,0.10492098331451416
580,6.258195877075195,0.10560637712478638
581,6.253378868103027,0.10629796981811523
582,6.248546123504639,0.10697925090789795
583,6.2437591552734375,0.10766732692718506
584,6.238921642303467,0.10835260152816772
585,6.234119892120361,0.10903418064117432
586,6.229318141937256,0.10972225666046143
587,6.224484443664551,0.11040455102920532
588,6.21967887878418,0.1110924482345581
589,6.214868068695068,0.11177581548690796
590,6.2100701332092285,0.1124650239944458
591,6.205221176147461,0.11314642429351807
592,6.200416088104248,0.1138344407081604
593,6.195618152618408,0.11452233791351318
594,6.190781116485596,0.11521410942077637
595,6.185935020446777,0.11589246988296509
596,6.181125640869141,0.11658161878585815
597,6.17633056640625,0.11726504564285278
598,6.171534538269043,0.11795485019683838
599,6.166682243347168,0.11864149570465088
600,6.161854267120361,0.1193273663520813
601,6.157043933868408,0.12001949548721313
602,6.152186393737793,0.12070363759994507
603,6.147373199462891,0.12139511108398438
604,6.142526149749756,0.12207555770874023
605,6.137760639190674,0.1227608323097229
606,6.132925987243652,0.12345397472381592
607,6.128064155578613,0.12413811683654785
608,6.1232590675354,0.12482523918151855
609,6.118452072143555,0.12550944089889526
610,6.113608360290527,0.1262040138244629
611,6.108757972717285,0.12689322233200073
612,6.103925704956055,0.12757176160812378
613,6.099148750305176,0.12826353311538696
614,6.094289779663086,0.12895333766937256
615,6.089449405670166,0.12964123487472534
616,6.0846171379089355,0.13032519817352295
617,6.079809188842773,0.13102078437805176
618,6.074953079223633,0.13171005249023438
619,6.0701189041137695,0.13239330053329468
620,6.065301895141602,0.1330772042274475
621,6.060476779937744,0.13376790285110474
622,6.055649280548096,0.13446122407913208
623,6.050787925720215,0.13514739274978638
624,6.045966625213623,0.13583147525787354
625,6.041146278381348,0.1365233063697815
626,6.036299228668213,0.1372072696685791
627,6.0314764976501465,0.13789910078048706
628,6.026639461517334,0.13858985900878906
629,6.021795272827148,0.13927823305130005
630,6.016941070556641,0.13996249437332153
631,6.012137413024902,0.1406618356704712
632,6.007245063781738,0.14134204387664795
633,6.00245475769043,0.1420307755470276
634,5.997625350952148,0.14271575212478638
635,5.992806911468506,0.14341264963150024
636,5.987924575805664,0.14410066604614258
637,5.983105659484863,0.14478886127471924
638,5.978271007537842,0.14547830820083618
639,5.97341775894165,0.14617174863815308
640,5.968557834625244,0.14685118198394775
641,5.963771820068359,0.1475435495376587
642,5.958905220031738,0.14823299646377563
643,5.954084396362305,0.1489235758781433
644,5.949245452880859,0.14961451292037964
645,5.944387912750244,0.15030741691589355
646,5.939532279968262,0.15098810195922852
647,5.934722900390625,0.15167182683944702
648,5.929925918579102,0.15236741304397583
649,5.925061225891113,0.15305638313293457
650,5.920216083526611,0.1537398099899292
651,5.915385723114014,0.15443837642669678
652,5.910505294799805,0.15512895584106445
653,5.905698299407959,0.15581196546554565
654,5.900852203369141,0.1564960479736328
655,5.896039009094238,0.15719079971313477
656,5.8911848068237305,0.15788739919662476
657,5.886319637298584,0.1585713028907776
658,5.881507396697998,0.1592525839805603
659,5.8766770362854,0.15994906425476074
660,5.871810436248779,0.16063731908798218
661,5.866997241973877,0.16132652759552002
662,5.862136363983154,0.1620137095451355
663,5.8573126792907715,0.1627076268196106
664,5.852456569671631,0.16339534521102905
665,5.8476481437683105,0.16408711671829224
666,5.842771530151367,0.1647714376449585
667,5.837951183319092,0.16545754671096802
668,5.833126068115234,0.16615575551986694
669,5.828264236450195,0.16684114933013916
670,5.823442459106445,0.16752469539642334
671,5.818597793579102,0.1682172417640686
672,5.813772678375244,0.16891264915466309
673,5.808915615081787,0.16959697008132935
674,5.804075717926025,0.17028385400772095
675,5.799228668212891,0.17097675800323486
676,5.794392108917236,0.17166435718536377
677,5.789572715759277,0.17235416173934937
678,5.784728527069092,0.17303812503814697
679,5.779907703399658,0.1737329363822937
680,5.775045871734619,0.174421489238739
681,5.770209789276123,0.175104022026062
682,5.765420913696289,0.1757981777191162
683,5.760557651519775,0.17648917436599731
684,5.755709171295166,0.17716991901397705
685,5.750906467437744,0.17786329984664917
686,5.7460527420043945,0.1785559058189392
687,5.7411885261535645,0.17923706769943237
688,5.736397743225098,0.17993032932281494
689,5.7315449714660645,0.1806182861328125
690,5.726716995239258,0.18130576610565186
691,5.721869945526123,0.18199700117111206
692,5.717030048370361,0.1826832890510559
693,5.712227821350098,0.18336576223373413
694,5.707396984100342,0.18405824899673462
695,5.702552318572998,0.18475031852722168
696,5.697730541229248,0.18543440103530884
697,5.692899227142334,0.18612337112426758
698,5.688046455383301,0.18681007623672485
699,5.6832451820373535,0.18749910593032837
700,5.678400993347168,0.18818694353103638
701,5.673563003540039,0.18887585401535034
702,5.6687421798706055,0.18956410884857178
703,5.663904190063477,0.19025039672851562
704,5.659090995788574,0.1909380555152893
705,5.6542744636535645,0.19162338972091675
706,5.649440765380859,0.1923128366470337
707,5.644604682922363,0.19300472736358643
708,5.639748573303223,0.1936919093132019
709,5.634943008422852,0.19437432289123535
710,5.630147933959961,0.19506442546844482
711,5.625296592712402,0.1957513689994812
